ID	Block	Pop	CrossPop	Cytop	FamA	Fam	SurvPla	SurvSum0	SurvWin1	SurvSum1	SurvWin2	SurvSum2	SurvWin3	SurvSum3	SurvWin4	SurvSum4	Flow1	Flow2	Flow3	Flow4	TotSh1	TotSh2	TotSh3	FrSh1	FrSh2	FrSh3	SeFrG1	SeFrG2	SeFrG3	FlStart1	FlStart2	FlStart3	H1Sh1	TotFl1	PsM12
1025	S8	S	S	S	S6	S6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
1026	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	9	2	2	3.333333	6	5.5	163	166	179	3.45	10	11.84353333
1028	S8	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	5	0	0	9	0	0	163	NA	NA	7.6	27	13.9832
1030	S8	N	N	N	N3	N3	1	1	1	1	1	1	1	1	0	0	1	1	1	0	5	2	2	3.4	0	0	12	0	NA	167	196	193	6.18	20	15.86533333
1031	S8	S	S	S	S16	S16	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	2	0	0	4	0	0	163	NA	NA	2.5	5	NA
1032	S8	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	0	1	1	5	0	2	4.5	0	8	11.333333	0	1.333333333	159	NA	158	4.43	25	12.9395
1035	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	6.5	0	0	5.333333	0	0	159	NA	NA	4.01	16	13.09166667
1036	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	3	4	3	4	9	0	2.333333333	163	158	163	5.58	23	9.6798
1037	S8	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	0	1	0	4	0	3	4.75	0	6	3	0	8	159	NA	156	3.94	19	NA
1039	S8	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	12	0	0	163	NA	NA	4.7	6	9.6525
1040	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	5	0	2	4.333333	0	NA	167	NA	204	4.44	6	NA
1041	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	3	2	10	1.5	3	7	2.333333	5	159	166	185	3.8	12	12.252
1043	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	7	0	7	10.333333	0	NA	163	178	186	6.47	30	7.028033333
1044	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	3	4.666666667	4	5	10.333333	9	0	163	166	182	4.72	20	16.71623333
1045	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	6	2	3	5.666667	0.333333	NA	159	156	203	3.5	12	11.41786667
1048	S8	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	2.75	0	0	6.666667	0	0	167	NA	NA	7.25	18	17.12333333
1049	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	6.5	3	2	14.333333	6.666667	7	159	174	198	3.31	21	12.804
1050	S8	S	S	S	S6	S6	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
1051	S8	F1 	Nx	N	F1A	F1B	1	1	1	1	1	1	1	1	1	1	1	1	0	0	3	2	0	3.333333333	1	0	6.333333	NA	0	168	159	NA	5.41	11	10.22803333
1052	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	0	0	1	0	1	0	2	0	1	5.5	0	1	6	0	NA	167	NA	191	6.54	16	16.2192
1053	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	0	0	0	2	0	0	4	0	0	10.333333	0	0	168	NA	NA	6.7	10	NA
1054	S8	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	3	4.5	2.666666667	2	7.666667	0.666667	1.666666667	163	158	171	5.5	25	12.85843333
1056	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	8	0	0	6.333333	0	0	163	NA	NA	6.75	11	NA
1057	S8	F1 	Sx	S	F1B	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	6	7	9.333333	3	2.333333333	163	156	158	6.82	14	11.0187
1058	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	4	4	2	4.25	0	3	12.333333	0	0.333333333	163	174	180	6.75	21	12.1794
1060	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	12	3	4	11.666667	7	4.666666667	163	161	161	4.69	18	14.29873333
1061	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	3	7.25	4	5	9.333333	2.666667	0.333333333	159	161	171	4.94	32	14.08153333
1062	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	3	0	3	2.333333333	0	9	8	0	0	178	NA	180	8.47	13	5.1022
1063	S8	F1 	Sx	S	F1C	F1A	1	1	1	1	1	0	0	0	0	0	1	0	0	0	7	0	0	5.857142857	0	0	8.666667	0	0	159	NA	NA	4.96	45	9.47695
1064	S8	F1 	Nx	N	F1C	F1B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	6	0	0	8.333333	0	0	163	NA	NA	4	17	13.5121
1065	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	3.5	0	0	6.666667	0	0	178	NA	NA	7.55	7	16.68006667
1066	S8	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	2	0	0	11	0	0	163	NA	NA	1.64	2	15.4956
1067	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	8.333333333	1	5	5.333333	0	2.666666667	163	166	174	4.3	33	13.7229
1068	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	0	0	0	3	0	0	4.5	0	0	6.666667	0	0	163	NA	NA	5	15	NA
1069	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	0	1	0	3	0	2	0.666666667	0	1	4.333333	0	2	167	NA	188	4.51	7	NA
1070	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	0	0	2	1	0	1.5	0	0	11.5	0	0	178	174	NA	6.65	5	7.998166667
1071	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	5	2	1	3.8	0	2	11.666667	0	NA	163	166	197	4.89	24	8.319
1072	S8	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	4.666666667	4	7	7	2.666667	5.333333333	163	157	161	2.78	15	11.32053333
1073	S8	N	N	N	N2	N2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
1075	S8	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	11	2	5	10.333333	3.333333	7.333333333	159	161	170	4.18	20	13.37203333
1076	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	0	1	4	1	0	4	0	0	8	0	0	184	181	NA	11.69	15	19.93783333
1078	S8	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	4.75	0	0	6.666667	0	0	163	NA	NA	5.45	22	12.29166667
1079	S8	F1 	Nx	N	F1B	F1B	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	6	0	0	11	0	0	163	NA	NA	4.68	8	NA
1080	S8	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	10	0	0	7.666667	0	0	163	NA	NA	5.69	12	12.12153333
